RegionID,Date,RegionName,State,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
395069,6/30/2019,"Sault Ste. Marie, MI",MI,651,92400,0.013157895,0.010940919,0.046432616,0.049703857,0.017609201,2018-12,2018-Q4,93200,-0.008583691,2018-10
395192,6/30/2019,"Vincennes, IN",IN,652,82200,-0.008443908,-0.023752969,0.030075188,0.055315786,0.03857136,2018-11,2018-Q4,86300,-0.047508691,2018-08
394624,6/30/2019,"Gainesville, TX",TX,653,142300,-0.006284916,-0.019972452,0.053293856,0.060869071,0.035802804,2019-02,2019-Q1,145300,-0.020646937,2018-12
394550,6/30/2019,"Dyersburg, TN",TN,654,85100,0.008293839,0.007100592,0.105194805,0.04253418,0.01987099,2019-06,2019-Q2,85100,0,2019-06
394745,6/30/2019,"Kill Devil Hills, NC",NC,655,316100,-0.004095778,-0.006599623,0.066824165,0.036992984,0.015288514,2006-03,2006-Q1,364700,-0.133260214,
394507,6/30/2019,"Crawfordsville, IN",IN,656,123000,0.004901961,0.011513158,0.103139013,0.050597456,0.024031551,2019-06,2019-Q2,123000,0,2019-06
394422,6/30/2019,"Brownwood, TX",TX,657,89400,0.006756757,-0.002232143,0.073229292,0.050441978,0.0298793,2019-03,2019-Q1,89600,-0.002232143,2019-03
394603,6/30/2019,"Fort Dodge, IA",IA,658,82800,-0.002409639,-0.015457788,-0.004807692,0.02891898,0.01007786,2019-01,2019-Q1,84900,-0.024734982,2018-10
395129,6/30/2019,"Stephenville, TX",TX,659,151700,0.001320132,0.004635762,0.152735562,0.056773834,0.037677571,2019-06,2019-Q2,151700,0,2019-06
394324,6/30/2019,"Americus, GA",GA,660,83400,0.003610108,0.01459854,0.053030303,0.032717509,0.00684556,2019-06,2019-Q2,83400,0,2019-06
394554,6/30/2019,"Easton, MD",MD,661,295100,0.001357313,-0.000677277,-0.028637261,0.011937393,-0.000708852,2006-08,2006-Q3,363800,-0.188840022,2005-03
394920,6/30/2019,"North Platte, NE",NE,662,152800,0.003942181,0.004602235,0.109658678,0.053405576,0.039523855,2019-06,2019-Q2,152800,0,2019-06
394914,6/30/2019,"Newberry, SC",SC,663,95600,0.015940489,0.012711864,0.035752979,0.03523839,0.012059869,2005-03,2005-Q1,96900,-0.013415893,2004-10
394300,6/30/2019,"Ada, OK",OK,664,89500,-0.009955752,-0.038668099,-0.039699571,0.051883508,0.02313821,2018-09,2018-Q3,95800,-0.065762004,2018-02
395046,6/30/2019,"Safford, AZ",AZ,665,163800,-0.004255319,-0.006067961,0.086927671,0.060348285,0.020359781,2008-01,2008-Q1,165600,-0.010869565,2007-08
394894,6/30/2019,"Murray, KY",KY,666,131600,-0.005291005,-0.006792453,0.032156863,0.042841472,0.0253053,2019-01,2019-Q1,133100,-0.011269722,2018-11
394382,6/30/2019,"Bennington, VT",VT,667,178100,0.007352941,0.013083049,0.103469641,0.018753421,0.005795343,2007-03,2007-Q1,181200,-0.017108168,2006-09
394696,6/30/2019,"Huntington, IN",IN,668,104700,0.00867052,0.019474197,0.117395945,0.052410483,0.01892612,2019-06,2019-Q2,104700,0,2019-06
394573,6/30/2019,"Escanaba, MI",MI,669,99100,-0.001008065,0.007113821,0.072510823,0.096927219,0.067024495,2019-05,2019-Q2,99200,-0.001008065,2019-05
394499,6/30/2019,"Corinth, MS",MS,670,103400,-0.012416428,-0.015238095,0.029880478,0.061561196,,2019-04,2019-Q2,105600,-0.020833333,2018-12
394341,6/30/2019,"Astoria, OR",OR,671,320400,0.011044494,0.025608195,0.125,0.076428934,0.027152481,2019-06,2019-Q2,320400,0,2019-06
394973,6/30/2019,"Peru, IN",IN,672,82000,0.003671971,0.002444988,0.074705111,0.033334484,0.01309025,2005-09,2005-Q3,83000,-0.012048193,2005-08
394506,6/30/2019,"Coshocton, OH",OH,673,94600,0,-0.001055966,0.066516347,0.047808371,0.024173387,2019-01,2019-Q1,95200,-0.006302521,2018-12
394916,6/30/2019,"Newton, IA",IA,674,130700,-0.000764526,-0.002290076,0.028324154,0.048381088,0.022819803,2019-04,2019-Q2,131100,-0.003051106,2019-01
394370,6/30/2019,"Bay City, TX",TX,675,144000,0.004884857,0.0041841,0.046511628,0.060602274,0.04181465,2019-06,2019-Q2,144000,0,2019-06
394617,6/30/2019,"Fremont, NE",NE,676,134800,0,-0.00736377,0.04415182,0.061543947,0.035067451,2019-01,2019-Q1,136500,-0.012454212,2018-11
394702,6/30/2019,"Hutchinson, MN",MN,677,173800,0.005787037,0.012820513,0.055251973,0.055923262,,2019-06,2019-Q2,173800,0,2019-06
394366,6/30/2019,"Batesville, AR",AR,678,93700,-0.002129925,-0.008465608,0.015167931,0.019201371,0.013303735,2018-11,2018-Q4,95000,-0.013684211,2018-10
394948,6/30/2019,"Owatonna, MN",MN,679,173900,0.00578369,0.018149883,0.076113861,0.051633902,0.02025673,2019-06,2019-Q2,173900,0,2019-06
395191,6/30/2019,"Vidalia, GA",GA,680,108000,0.005586592,0.015037594,0.047526673,0.057402517,0.021857767,2019-06,2019-Q2,108000,0,2019-06
753922,6/30/2019,"Summit Park, UT",UT,681,706700,-0.001695155,-0.004367427,0.10646626,0.073113542,0.037744469,2019-03,2019-Q1,709800,-0.004367427,2019-03
753864,6/30/2019,"Arkansas City-Winfield, KS",KS,682,70500,-0.012605042,-0.048582996,-0.020833333,0.057132858,0.009404901,2019-03,2019-Q1,74100,-0.048582996,2018-04
394771,6/30/2019,"Laramie, WY",WY,683,238300,-0.004178855,-0.015289256,0.04563405,0.024438816,0.016814696,2019-03,2019-Q1,242000,-0.015289256,2018-12
394984,6/30/2019,"Plainview, TX",TX,684,74200,-0.011984021,-0.022397892,0.024861878,0.033267266,0.018454293,2019-01,2019-Q1,76200,-0.026246719,2018-09
394777,6/30/2019,"Laurinburg, NC",NC,685,80700,0,0.002484472,0.059055118,0.044220069,0.00735194,2018-12,2018-Q4,81700,-0.012239902,2018-11
394315,6/30/2019,"Alexandria, MN",MN,686,216900,0.005097312,0.013078001,0.057532911,0.057506732,0.029170194,2019-06,2019-Q2,216900,0,2019-06
394915,6/30/2019,"Newport, TN",TN,687,92700,-0.002152853,-0.004296455,0.046275395,0.077585679,0.032539006,2019-04,2019-Q2,93200,-0.005364807,2019-01
394522,6/30/2019,"DeRidder, LA",LA,688,114500,0.009700176,0.028751123,0.081208687,0.068010826,0.044476632,2019-06,2019-Q2,114500,0,2019-06
394781,6/30/2019,"Lebanon, MO",MO,689,136400,-0.002923977,-0.003652301,0.122633745,0.052121125,0.023242356,2019-04,2019-Q2,137200,-0.005830904,2019-03
394481,6/30/2019,"Coffeyville, KS",KS,690,49200,-0.016,-0.031496063,-0.108695652,-0.025906942,,2013-07,2013-Q3,76600,-0.35770235,
395084,6/30/2019,"Seneca Falls, NY",NY,691,109800,-0.000909918,0,0.043726236,0.03178058,0.024138336,2019-05,2019-Q2,109900,-0.000909918,2019-02
394417,6/30/2019,"Brookhaven, MS",MS,692,123400,0.005704971,0.010647011,0.030050083,0.048028441,0.024258538,2018-04,2018-Q2,123800,-0.003231018,2018-04
394335,6/30/2019,"Arcadia, FL",FL,693,127200,0.010325655,0.015163607,0.091845494,0.095002599,0.041502628,2006-09,2006-Q3,158900,-0.199496539,2005-08
395150,6/30/2019,"Taylorville, IL",IL,694,77400,0.002590674,0.002590674,-0.019011407,0.030512695,0.007538503,2017-12,2017-Q4,80600,-0.039702233,2017-09
394525,6/30/2019,"Decatur, IN",IN,695,128800,0.00233463,0.007824726,0.085088458,0.046534863,0.024612026,2019-06,2019-Q2,128800,0,2019-06
753894,6/30/2019,"Junction City, KS",KS,696,133500,-0.000748503,0.006028636,0.052839117,0.012758831,0.001510602,2019-05,2019-Q2,133600,-0.000748503,2019-05
394557,6/30/2019,"Effingham, IL",IL,697,130900,0.010810811,0.025862069,0.032334385,0.034277088,,2019-06,2019-Q2,130900,0,2019-06
395184,6/30/2019,"Valley, AL",AL,698,60900,0.001644737,0.037478705,0.134078212,0.019848457,0.007349293,2019-06,2019-Q2,60900,0,2019-06
394331,6/30/2019,"Angola, IN",IN,699,165900,0.006064281,0.016544118,0.106,0.067278876,0.031044757,2019-06,2019-Q2,165900,0,2019-06
394536,6/30/2019,"Dodge City, KS",KS,700,104000,-0.016083254,-0.04587156,-0.098005204,0.039224102,,2018-08,2018-Q3,118200,-0.120135364,2018-02
394413,6/30/2019,"Brenham, TX",TX,701,184800,-0.001620746,-0.012292892,0.003257329,0.04955913,0.034298077,2019-02,2019-Q1,187800,-0.015974441,2018-11
394569,6/30/2019,"Emporia, KS",KS,702,93400,-0.009544008,-0.01787592,0.034330011,0.025626912,0.004499076,2007-05,2007-Q2,96700,-0.034126163,2006-10
753892,6/30/2019,"Jackson, OH",OH,703,86600,0,-0.009153318,0.047158404,0.039064172,0.02372364,2019-01,2019-Q1,88500,-0.021468927,2018-11
394613,6/30/2019,"Frankfort, IN",IN,704,104500,-0.000956023,0.001917546,0.110520723,0.067736927,0.015729059,2019-05,2019-Q2,104600,-0.000956023,2019-05
394414,6/30/2019,"Brevard, NC",NC,705,223300,0.00721696,0.003144654,0.048849225,0.053591008,0.018774109,2019-06,2019-Q2,223300,0,2019-06
395165,6/30/2019,"Troy, AL",AL,706,126900,0.003955696,-0.001573564,0.010350318,-0.000786164,0.006872147,2014-01,2014-Q1,131500,-0.034980989,2013-12
395196,6/30/2019,"Wabash, IN",IN,707,105300,0.00190295,0.005730659,0.060422961,0.043517561,0.018109688,2019-06,2019-Q2,105300,0,2019-06
394433,6/30/2019,"Cambridge, MD",MD,708,140200,-0.000712758,-0.016140351,-0.016140351,0.011514251,-0.005466777,2006-06,2006-Q2,191600,-0.268267223,2004-09
394812,6/30/2019,"Macomb, IL",IL,709,69900,0.004310345,0.004310345,0.026431718,0.010936407,,2015-04,2015-Q2,71700,-0.025104603,2015-02
395187,6/30/2019,"Vernal, UT",UT,710,260700,-0.006857143,-0.025784753,0.003464203,0.069167819,0.039246909,2018-10,2018-Q4,273500,-0.046800731,2018-07
394749,6/30/2019,"Kingsville, TX",TX,711,107500,-0.016468435,-0.038461538,-0.024500907,0.041553959,0.030245099,2019-01,2019-Q1,112500,-0.044444444,2017-06
394815,6/30/2019,"Madison, IN",IN,712,127100,-0.003137255,-0.017774343,0.079864061,0.083790463,0.04686083,2019-01,2019-Q1,130100,-0.023059185,2018-10
394886,6/30/2019,"Mount Pleasant, TX",TX,713,118300,-0.00336984,-0.012520868,0.031386225,0.042009531,0.028867559,2019-01,2019-Q1,120600,-0.01907131,2018-09
394962,6/30/2019,"Paris, TN",TN,714,94900,0.006362672,0.006362672,0.071106095,0.048752292,0.02367625,2019-06,2019-Q2,94900,0,2019-06
394491,6/30/2019,"Columbus, NE",NE,715,161200,0.004361371,-0.006777572,0.031349968,0.060984821,0.063860125,2019-02,2019-Q1,163100,-0.011649295,2018-12
394419,6/30/2019,"Brookings, SD",SD,716,202000,0.016607952,0.033248082,0.054830287,0.059503726,0.047090257,2019-06,2019-Q2,202000,0,2019-06
394376,6/30/2019,"Beeville, TX",TX,717,120100,-0.004971002,-0.004971002,0.065661047,0.072085522,0.054865369,2019-04,2019-Q2,121000,-0.007438017,2019-01
394855,6/30/2019,"Miami, OK",OK,718,66300,0.007598784,0.026315789,0.055732484,0.045403143,0.009698483,2019-06,2019-Q2,66300,0,2019-06
753878,6/30/2019,"Dayton, TN",TN,719,121000,0.009174312,0.01424979,0.163461538,0.058874031,0.031540242,2019-06,2019-Q2,121000,0,2019-06
394713,6/30/2019,"Jackson, WY",WY,720,578300,-0.009251328,-0.023141892,0.012784588,0.029400886,0.012607813,2018-11,2018-Q4,594300,-0.02692243,2018-08
394730,6/30/2019,"Juneau, AK",AK,721,386100,0.006254887,0.011262441,0.005206977,0.023597766,0.022591671,2019-06,2019-Q2,386100,0,2019-06
394310,6/30/2019,"Albert Lea, MN",MN,722,109600,-0.009041591,-0.011722272,0.097097097,0.039040306,,2019-04,2019-Q2,111000,-0.012612613,2018-12
394786,6/30/2019,"Lewisburg, TN",TN,723,147400,0.013755158,0.022900763,0.081438004,0.104191067,0.049989341,2019-06,2019-Q2,147400,0,2019-06
394795,6/30/2019,"Lincoln, IL",IL,724,83000,0.004842615,0.010962241,0.036204744,0.022944277,0.011954674,2005-11,2005-Q4,94600,-0.122621564,2005-01
394751,6/30/2019,"Kirksville, MO",MO,725,111700,-0.008873114,-0.03955288,0.018231541,0.101135632,0.028543253,2008-07,2008-Q3,163300,-0.315982854,
394320,6/30/2019,"Alpena, MI",MI,726,83700,0.001196172,0.004801921,0.074454429,0.057127182,0.026878457,2019-01,2019-Q1,83900,-0.00238379,2018-12
395100,6/30/2019,"Silver City, NM",NM,727,127700,-0.003900156,-0.003900156,0.039056143,,,2019-04,2019-Q2,128300,-0.004676539,2018-12
394846,6/30/2019,"McPherson, KS",KS,728,142100,-0.002106742,-0.004204625,0.035714286,0.035944439,0.014704464,2019-04,2019-Q2,142900,-0.005598321,2019-03
395093,6/30/2019,"Sheridan, WY",WY,729,242800,-0.008979592,-0.024899598,-0.000823045,0.028864217,,2019-03,2019-Q1,249000,-0.024899598,2018-06
395206,6/30/2019,"Washington Court House, OH",OH,730,112900,0.006238859,0.007136485,0.086621752,0.054229025,0.015190327,2019-06,2019-Q2,112900,0,2019-06
395185,6/30/2019,"Van Wert, OH",OH,731,98600,0,-0.021825397,-0.003033367,0.050696385,0.022022302,2018-12,2018-Q4,103000,-0.042718447,2018-06
394853,6/30/2019,"Merrill, WI",WI,732,130800,0.000765111,-0.003808073,0.051446945,0.052445607,0.02731641,2019-03,2019-Q1,131300,-0.003808073,2019-02
753901,6/30/2019,"Ludington, MI",MI,733,114500,0.012378426,0.023235031,0.078154426,0.057444345,0.034835918,2019-06,2019-Q2,114500,0,2019-06
394921,6/30/2019,"North Vernon, IN",IN,734,116600,0.003442341,0.006039689,0.08667288,0.056221458,0.023645744,2019-06,2019-Q2,116600,0,2019-06
394673,6/30/2019,"Hays, KS",KS,735,166600,-0.005966587,-0.00059988,-0.010688836,0.033490686,,2018-09,2018-Q3,170400,-0.022300469,2018-01
394864,6/30/2019,"Mineral Wells, TX",TX,736,113300,-0.007880911,-0.016493056,0.018884892,0.03542487,0.022497518,2019-01,2019-Q1,116000,-0.023275862,2018-08
394364,6/30/2019,"Bastrop, LA",LA,737,82600,0.007317073,0.008547009,0.022277228,0.028708145,0.015391167,2019-01,2019-Q1,82700,-0.00120919,2018-12
394356,6/30/2019,"Bainbridge, GA",GA,738,107000,0.001872659,0.004694836,0.055226824,0.053126997,0.010486869,2018-12,2018-Q4,107200,-0.001865672,2018-12
395214,6/30/2019,"Wauchula, FL",FL,739,87400,-0.001142857,-0.010192525,0.021028037,0.073520128,0.007882738,2007-07,2007-Q3,105300,-0.169990503,2006-02
753884,6/30/2019,"Hailey, ID",ID,740,404200,0.00173482,0.005472637,0.077579312,0.040578802,0.001270586,2006-12,2006-Q4,476000,-0.150840336,2005-08
394643,6/30/2019,"Great Bend, KS",KS,741,76900,-0.016624041,-0.056441718,-0.020382166,0.022510038,,2019-02,2019-Q1,82200,-0.064476886,2018-02
753926,6/30/2019,"Weatherford, OK",OK,742,117100,-0.005097706,-0.008467401,-0.02090301,0.055465095,0.035643526,2018-11,2018-Q4,121900,-0.039376538,2018-05
395154,6/30/2019,"Thomaston, GA",GA,743,74400,0.0067659,0.031900139,0.076700434,0.048544742,0.007709543,2007-06,2007-Q2,80700,-0.078066914,2007-02
394892,6/30/2019,"Mountain Home, ID",ID,744,185300,0.00597177,0.028301887,0.161755486,0.059338203,0.023007708,2019-06,2019-Q2,185300,0,2019-06
394322,6/30/2019,"Altus, OK",OK,745,58200,0.00172117,-0.026755853,0.035587189,0.032495724,0.012109097,2019-01,2019-Q1,60700,-0.041186161,2018-09
395181,6/30/2019,"Uvalde, TX",TX,746,112400,-0.011433597,-0.013169447,-0.02175805,0.066665826,0.04128714,2018-09,2018-Q3,118600,-0.05227656,2018-04
394401,6/30/2019,"Boone, IA",IA,747,145300,0.002068966,0.009728978,0.062911485,0.051010708,0.03440494,2019-06,2019-Q2,145300,0,2019-06
395159,6/30/2019,"Toccoa, GA",GA,748,111000,0.005434783,0.007259528,0.087169442,0.064781324,0.010997286,2019-06,2019-Q2,111000,0,2019-06
394470,6/30/2019,"Clarksdale, MS",MS,749,75600,-0.007874016,-0.032010243,-0.123986095,0.057365542,,2017-08,2017-Q3,94600,-0.200845666,2016-05
395138,6/30/2019,"Summerville, GA",GA,750,81400,0.001230012,0.001230012,0.071052632,0.054262788,0.016516976,2007-07,2007-Q3,87400,-0.068649886,2007-01
753909,6/30/2019,"Ottawa, KS",KS,751,110400,-0.008086253,-0.00630063,0.05645933,0.063365605,0.015995576,2019-04,2019-Q2,111600,-0.010752688,2019-02
394912,6/30/2019,"New Ulm, MN",MN,752,139400,0.004322767,0.007953724,0.04576144,0.050237702,,2019-06,2019-Q2,139400,0,2019-06
394830,6/30/2019,"Marshall, MN",MN,753,132600,0.001510574,-0.006741573,0.015313936,0.04208805,,2018-12,2018-Q4,138300,-0.041214751,2018-09
394758,6/30/2019,"La Grande, OR",OR,754,193000,0.005208333,0.013655462,0.133294187,0.060914961,0.03396283,2019-06,2019-Q2,193000,0,2019-06
394649,6/30/2019,"Greensburg, IN",IN,755,138700,0.003617945,0.004344678,0.086139389,0.093283262,,2019-06,2019-Q2,138700,0,2019-06
394854,6/30/2019,"Mexico, MO",MO,756,105900,-0.000943396,0.010496183,0.061122244,0.068041671,0.03065525,2019-05,2019-Q2,106000,-0.000943396,2019-05
394869,6/30/2019,"Moberly, MO",MO,757,101200,-0.008814887,-0.020329138,0.030549898,0.033326268,0.021635194,2019-02,2019-Q1,103400,-0.021276596,2018-10
753923,6/30/2019,"The Dalles, OR",OR,758,257300,0.00468567,0.009811617,0.110008628,0.083630768,0.037533142,2019-06,2019-Q2,257300,0,2019-06
394529,6/30/2019,"Deming, NM",NM,759,102600,0.002932551,-0.03480715,0.073221757,0.071623301,,2019-03,2019-Q1,106300,-0.03480715,2018-10
394615,6/30/2019,"Fredericksburg, TX",TX,760,300500,-0.005625414,-0.023716699,0.035849707,0.068361839,0.039492669,2019-01,2019-Q1,309600,-0.029392765,2018-10
394436,6/30/2019,"Campbellsville, KY",KY,761,107700,0.004664179,0.016997167,0.033589251,0.041703774,0.021221962,2019-06,2019-Q2,107700,0,2019-06
394494,6/30/2019,"Connersville, IN",IN,762,74200,-0.00536193,-0.00669344,0.139784946,0.066410287,0.019281972,2006-07,2006-Q3,78900,-0.059569075,2005-08
394533,6/30/2019,"Dickinson, ND",ND,763,251400,-0.004750594,-0.002776676,0.099256668,0.026204492,0.054626009,2016-05,2016-Q2,266400,-0.056306306,2015-08
394674,6/30/2019,"Heber, UT",UT,764,455600,0.00463065,0.013345196,0.120236046,0.082860365,0.044104278,2019-06,2019-Q2,455600,0,2019-06
753921,6/30/2019,"Steamboat Springs, CO",CO,765,521800,0.002690238,0.012024825,0.155959238,0.071987568,0.025158381,2008-01,2008-Q1,534200,-0.02321228,2007-12
394793,6/30/2019,"Liberal, KS",KS,766,106000,-0.004694836,-0.008419083,-0.051878354,0.039580978,0.018092444,2018-08,2018-Q3,113400,-0.065255732,2017-03
394784,6/30/2019,"Levelland, TX",TX,767,106700,-0.003734827,-0.00744186,0.022030651,0.05536178,0.040990151,2019-01,2019-Q1,108100,-0.012950971,2018-09
395198,6/30/2019,"Wahpeton, ND",ND,768,130000,0.01088647,0.018010963,0.055194805,0.042057148,0.042914122,2019-06,2019-Q2,130000,0,2019-06
395130,6/30/2019,"Sterling, CO",CO,769,154700,0.003893576,0.017094017,0.192752506,0.086871068,0.045331666,2019-06,2019-Q2,154700,0,2019-06
394959,6/30/2019,"Pampa, TX",TX,770,79300,-0.003768844,-0.016129032,0.014066496,0.034902283,0.023929099,2019-02,2019-Q1,81000,-0.020987654,2018-09
395241,6/30/2019,"Yankton, SD",SD,771,174300,0.004032258,0.019894675,0.059574468,0.042872091,0.031517626,2019-06,2019-Q2,174300,0,2019-06
395227,6/30/2019,"Williston, ND",ND,772,245000,0.001635323,0.011143211,0.126954922,0.084118004,0.105700139,2019-06,2019-Q2,245000,0,2019-06
394418,6/30/2019,"Brookings, OR",OR,773,321200,0.001871491,0.001246883,0.061116617,0.054880834,0.017893464,2019-02,2019-Q1,321600,-0.001243781,2019-02
394687,6/30/2019,"Hood River, OR",OR,774,449300,0.004022346,0.005820461,0.054942475,0.083917473,0.046829508,2019-01,2019-Q1,451600,-0.005093003,2019-01
394371,6/30/2019,"Beatrice, NE",NE,775,106800,-0.005586592,-0.013850416,0.009451796,0.048203876,0.023818283,2018-12,2018-Q4,109800,-0.027322404,2018-08
394564,6/30/2019,"Elk City, OK",OK,776,93900,0.001066098,0,0.074370709,0.051355626,0.039241482,2019-02,2019-Q1,94000,-0.00106383,2019-02
394656,6/30/2019,"Grenada, MS",MS,777,96000,-0.001040583,0.001042753,0,0.020823521,,2019-05,2019-Q2,96100,-0.001040583,2019-05
394544,6/30/2019,"Dumas, TX",TX,778,122500,-0.004065041,0.000816993,0.057858377,0.062893296,,2019-05,2019-Q2,123000,-0.004065041,2019-04
753914,6/30/2019,"Port Lavaca, TX",TX,779,135000,-0.009537784,-0.027377522,0.028963415,0.061011305,0.038867798,2019-01,2019-Q1,140200,-0.037089872,2018-09
394578,6/30/2019,"Evanston, WY",WY,780,201500,-0.00982801,-0.01946472,-0.05399061,0.014181986,0.01402652,2018-07,2018-Q3,214300,-0.059729351,2016-10
394718,6/30/2019,"Jamestown, ND",ND,781,161400,-0.004932182,-0.007380074,0.029336735,0.048942292,0.054319651,2019-04,2019-Q2,162700,-0.007990166,2018-10
395004,6/30/2019,"Prineville, OR",OR,782,242500,-0.001235585,-0.003288122,0.014644351,0.100839734,0.044567642,2019-03,2019-Q1,243300,-0.003288122,2019-02
395135,6/30/2019,"Storm Lake, IA",IA,783,109600,0,0.001828154,0.039848197,0.050182201,0.035129971,2018-12,2018-Q4,110900,-0.011722272,2018-10
395236,6/30/2019,"Woodward, OK",OK,784,97100,-0.005122951,-0.018200202,0.017819706,0.045585717,0.028517121,2018-12,2018-Q4,99600,-0.025100402,2018-08
753908,6/30/2019,"Othello, WA",WA,785,172000,0.000581734,-0.001741149,0.048141377,0.073051162,0.032267875,2018-10,2018-Q4,172900,-0.005205321,2018-10
394805,6/30/2019,"Los Alamos, NM",NM,786,319200,0.004405286,0.010766308,0.094650206,0.048579665,0.015571618,2019-06,2019-Q2,319200,0,2019-06
394342,6/30/2019,"Atchison, KS",KS,787,92800,-0.019027484,-0.071071071,0.01978022,0.030903303,,2019-01,2019-Q1,102200,-0.091976517,2018-11
395111,6/30/2019,"Spencer, IA",IA,788,125200,0.000799361,0.004009623,0.05033557,0.04410129,0.027019222,2019-01,2019-Q1,125300,-0.000798085,2019-01
395112,6/30/2019,"Spirit Lake, IA",IA,789,218400,-0.000914913,-0.00952381,0.020084073,0.038395538,0.032511613,2018-03,2018-Q1,221900,-0.015772871,2018-02
753925,6/30/2019,"Vineyard Haven, MA",MA,790,813900,-0.00012285,-0.005620037,0.038932857,0.054304367,0.03367993,2019-01,2019-Q1,822800,-0.010816723,2018-12
395142,6/30/2019,"Sweetwater, TX",TX,791,68400,-0.027027027,-0.043356643,-0.033898305,0.056763364,0.045106004,2018-11,2018-Q4,74800,-0.085561497,2018-04
394767,6/30/2019,"Lamesa, TX",TX,792,77500,-0.00128866,-0.007682458,0.018396846,0.073348023,0.047126823,2018-11,2018-Q4,78800,-0.016497462,2018-09
395188,6/30/2019,"Vernon, TX",TX,793,64300,-0.004643963,-0.027231467,0.068106312,0.035915763,0.026090008,2019-03,2019-Q1,66100,-0.027231467,2018-12
394743,6/30/2019,"Ketchikan, AK",AK,794,290100,0.007991661,0.012565445,0.034593438,0.038905245,0.024830843,2019-06,2019-Q2,290100,0,2019-06
